playerID,yearID,teamID,G,AB,R,H,Doubles,Triples,HR,RBI,SB,SO,Walks HBP,AVG,OBP,SLG,OPS
simmoan01,2015,ATL,147,535,60,142,23,2,4,44,5,48,51,0.265,0.361,0.338,0.699
gordoal01,2013,KCA,156,633,90,168,27,6,20,81,11,141,68,0.265,0.373,0.422,0.795
nunezed02,2011,NYA,112,309,38,82,18,2,5,30,22,37,24,0.265,0.343,0.385,0.728
cabreas01,2015,TBA,143,505,66,134,28,5,15,58,6,107,43,0.265,0.350,0.430,0.780
andruel01,2010,TEX,148,588,88,156,15,3,0,35,32,96,69,0.265,0.383,0.301,0.684
cairomi01,2011,CIN,102,245,33,65,8,2,8,33,3,36,26,0.265,0.371,0.412,0.784
vicieda01,2013,CHA,124,441,43,117,23,3,14,56,0,98,27,0.265,0.327,0.426,0.753
dewitbl01,2011,CHN,121,230,21,61,11,4,5,26,1,31,14,0.265,0.326,0.413,0.739
mauerjo01,2015,MIN,158,592,69,157,34,2,10,66,2,112,80,0.265,0.400,0.380,0.780
sweenry01,2011,OAK,108,264,34,70,11,3,1,25,1,48,36,0.265,0.402,0.341,0.742
heisech01,2012,CIN,120,347,44,92,16,5,7,31,6,81,25,0.265,0.337,0.401,0.738
lucrojo01,2011,MIL,136,430,45,114,16,1,12,59,2,99,31,0.265,0.337,0.391,0.728
kempma01,2015,SDN,154,596,80,158,31,3,23,100,12,147,44,0.265,0.339,0.443,0.782
castrst01,2015,CHN,151,547,52,145,23,2,11,69,5,91,32,0.265,0.324,0.375,0.698
guyerbr01,2015,TBA,128,332,51,88,21,2,8,28,10,61,49,0.265,0.413,0.413,0.825
jonesch06,2010,ATL,95,317,47,84,21,0,10,46,5,47,67,0.265,0.476,0.426,0.902
rendoan01,2013,WAS,98,351,40,93,23,1,7,35,1,69,39,0.265,0.376,0.396,0.772
gregodi01,2015,NYA,155,525,57,139,24,2,9,56,5,85,44,0.265,0.349,0.370,0.718
ramiral03,2012,CHA,158,593,59,157,24,4,9,73,20,77,22,0.265,0.302,0.364,0.666
schumsk01,2010,SLN,137,476,66,126,18,1,5,42,5,64,49,0.265,0.368,0.338,0.706
millebr02,2013,SEA,76,306,41,81,11,6,8,36,5,52,25,0.265,0.346,0.418,0.765
reddijo01,2014,OAK,109,363,53,96,16,7,12,54,1,63,29,0.264,0.344,0.446,0.791
bakerje03,2014,MIA,90,208,27,55,10,4,3,28,1,51,15,0.264,0.337,0.394,0.731
campato01,2012,CHN,89,174,26,46,6,0,0,5,30,43,11,0.264,0.328,0.299,0.626
mccanja02,2015,DET,114,401,32,106,18,5,7,41,0,90,19,0.264,0.312,0.387,0.698
furcara01,2012,SLN,121,477,69,126,18,3,5,49,12,57,46,0.264,0.361,0.346,0.706
lucrojo01,2015,MIL,103,371,51,98,20,3,7,43,1,64,37,0.264,0.364,0.391,0.755
pennicl01,2011,OAK,148,515,57,136,26,2,8,58,14,104,44,0.264,0.350,0.369,0.718
gennesc01,2015,MIL,114,375,42,99,18,4,6,29,1,68,21,0.264,0.320,0.381,0.701
snidetr01,2014,PIT,140,322,37,85,15,1,13,38,1,67,38,0.264,0.382,0.438,0.820
byrdma01,2014,PHI,154,591,71,156,28,2,25,85,3,185,50,0.264,0.349,0.445,0.794
headlch01,2010,SDN,161,610,77,161,29,3,11,58,17,139,62,0.264,0.366,0.375,0.741
spande01,2010,MIN,153,629,85,166,24,10,3,58,26,74,64,0.264,0.366,0.348,0.714
davisik02,2010,NYN,147,523,73,138,33,1,19,71,3,138,79,0.264,0.415,0.440,0.855
jasojo01,2014,OAK,99,307,42,81,18,3,9,40,2,60,36,0.264,0.381,0.430,0.811
descada01,2011,SLN,148,326,35,86,20,3,1,28,2,65,45,0.264,0.402,0.353,0.755
venabwi01,2012,SDN,148,417,62,110,26,8,9,45,24,94,48,0.264,0.379,0.429,0.808
rendoan01,2015,WAS,80,311,43,82,16,0,5,25,1,70,40,0.264,0.392,0.363,0.756
crispco01,2011,OAK,136,531,69,140,27,5,8,54,49,65,44,0.264,0.347,0.379,0.725
deazaal01,2013,CHA,153,607,84,160,27,4,17,62,20,147,57,0.264,0.357,0.405,0.763
maybica01,2011,SDN,137,516,82,136,24,8,9,40,40,125,48,0.264,0.357,0.393,0.750
cartech01,2010,NYN,100,167,15,44,9,0,4,24,1,17,13,0.263,0.341,0.389,0.731
trumbma01,2015,SEA,96,334,39,88,13,0,13,41,0,93,27,0.263,0.344,0.419,0.763
uptonju01,2013,ATL,149,558,94,147,27,2,27,70,8,161,84,0.263,0.414,0.464,0.878
kiermke01,2015,TBA,151,505,62,133,25,12,10,40,18,95,26,0.263,0.315,0.420,0.735
andruel01,2014,TEX,157,619,72,163,35,1,2,41,27,96,49,0.263,0.342,0.333,0.675
schumsk01,2013,LAN,125,319,31,84,16,0,2,30,2,54,33,0.263,0.367,0.332,0.699
hamiljo03,2014,LAA,89,338,43,89,21,0,10,44,3,108,42,0.263,0.388,0.414,0.802
moustmi01,2011,KCA,89,338,26,89,18,1,5,30,2,51,23,0.263,0.331,0.367,0.698
cabreor01,2010,CIN,123,494,64,130,33,0,4,42,11,53,31,0.263,0.326,0.354,0.680
cruzne02,2011,TEX,124,475,64,125,28,1,29,87,9,116,36,0.263,0.339,0.509,0.848
campber01,2014,NYN,85,190,16,50,9,0,3,16,3,55,18,0.263,0.358,0.358,0.716
galvifr01,2015,PHI,151,559,63,147,14,5,7,50,10,103,34,0.263,0.324,0.343,0.667
florewi01,2015,NYN,137,483,55,127,22,0,16,59,0,63,25,0.263,0.315,0.408,0.723
hardyjj01,2013,BAL,159,601,66,158,27,0,25,76,2,73,41,0.263,0.331,0.433,0.764
johnsch05,2014,ATL,153,582,43,153,27,0,10,58,6,159,27,0.263,0.309,0.361,0.670
gattiev01,2014,ATL,108,369,41,97,17,1,22,52,0,97,33,0.263,0.352,0.493,0.846
bournmi01,2013,CLE,130,525,75,138,21,6,6,50,23,132,42,0.263,0.343,0.360,0.703
lambja01,2015,ARI,107,350,38,92,15,5,6,34,3,97,40,0.263,0.377,0.386,0.763
dejesda01,2012,CHN,148,506,76,133,28,8,9,50,7,89,71,0.263,0.403,0.403,0.806
kiermke01,2014,TBA,108,331,35,87,16,8,10,35,5,71,28,0.263,0.347,0.450,0.798
maiermi01,2010,KCA,117,373,41,98,15,6,5,39,3,68,43,0.263,0.378,0.375,0.753
fowlede01,2013,COL,119,415,71,109,18,3,12,42,19,105,72,0.263,0.436,0.407,0.843
hairssc01,2012,NYN,134,377,52,99,25,3,20,57,8,83,20,0.263,0.316,0.504,0.820
andinro01,2011,BAL,139,457,63,120,22,0,5,36,13,83,44,0.263,0.359,0.344,0.702
fukudko01,2010,CHN,130,358,45,94,20,2,13,44,7,67,65,0.263,0.444,0.439,0.883
baxtemi01,2012,NYN,89,179,26,47,14,2,3,17,5,45,34,0.263,0.453,0.413,0.866
ortizda01,2014,BOS,142,518,59,136,27,0,35,104,0,95,100,0.263,0.456,0.517,0.973
jasojo01,2010,TBA,109,339,57,89,18,3,5,44,4,39,62,0.263,0.445,0.378,0.823
peraljh01,2014,SLN,157,560,61,147,38,0,21,75,3,112,66,0.263,0.380,0.443,0.823
santira01,2010,DET,112,320,38,84,9,1,3,22,2,56,37,0.263,0.378,0.325,0.703
grandcu01,2011,NYA,156,583,136,153,26,10,41,119,25,169,97,0.262,0.429,0.552,0.981
thameer01,2011,TOR,95,362,58,95,24,5,12,37,2,88,28,0.262,0.340,0.456,0.796
johnsre02,2010,LAN,102,202,24,53,11,2,2,15,2,50,9,0.262,0.307,0.366,0.673
molinya01,2010,SLN,136,465,34,122,19,0,6,62,8,51,55,0.262,0.381,0.342,0.723
solerjo01,2015,CHN,101,366,39,96,18,1,10,47,3,121,40,0.262,0.372,0.399,0.770
herrejo03,2012,COL,86,225,29,59,9,1,3,12,4,39,21,0.262,0.356,0.351,0.707
wongko01,2015,SLN,150,557,71,146,28,4,11,61,15,95,53,0.262,0.357,0.386,0.743
hunteto01,2011,LAA,156,580,80,152,24,2,23,82,5,125,68,0.262,0.379,0.429,0.809
soriaal01,2012,CHN,151,561,68,147,33,2,32,108,6,153,56,0.262,0.362,0.499,0.861
cantujo01,2010,FLO,97,374,41,98,25,0,10,54,0,76,30,0.262,0.342,0.409,0.751
murphda07,2014,CLE,129,416,40,109,25,1,8,58,2,61,40,0.262,0.358,0.385,0.743
wietema01,2011,BAL,139,500,72,131,28,0,22,68,1,84,53,0.262,0.368,0.450,0.818
bruceja01,2013,CIN,160,626,89,164,43,1,30,109,7,185,78,0.262,0.387,0.478,0.864
morrilo01,2014,SEA,99,336,41,88,20,0,11,38,5,59,28,0.262,0.345,0.420,0.765
croncj01,2015,LAA,113,378,37,99,17,1,16,51,3,82,23,0.262,0.323,0.439,0.762
freesda01,2013,SLN,138,462,53,121,26,1,9,60,1,106,57,0.262,0.385,0.381,0.766
kennead01,2012,LAN,86,168,22,44,8,1,2,16,1,33,25,0.262,0.411,0.357,0.768
davisch02,2015,BAL,160,573,100,150,31,0,47,117,2,208,98,0.262,0.433,0.562,0.995
paganan01,2015,SFN,133,512,55,134,21,3,3,37,12,93,33,0.262,0.326,0.332,0.658
lewisfr02,2010,TOR,110,428,70,112,31,5,8,36,17,104,48,0.262,0.374,0.414,0.787
gomesjo01,2012,OAK,99,279,46,73,10,0,18,47,3,104,54,0.262,0.455,0.491,0.946
stantmi03,2011,FLO,150,516,79,135,30,5,34,87,5,166,85,0.262,0.426,0.537,0.963
escobed01,2015,MIN,127,409,48,107,31,4,12,58,2,86,31,0.262,0.337,0.445,0.782
bourju01,2015,MIA,129,409,42,107,20,0,23,73,0,101,39,0.262,0.357,0.479,0.836
suzukic01,2013,NYA,150,520,57,136,15,3,7,35,20,63,31,0.262,0.321,0.342,0.663
paganan01,2011,NYN,123,478,68,125,24,4,7,56,32,62,49,0.262,0.364,0.372,0.736
owingch01,2014,ARI,91,310,34,81,15,6,6,26,8,67,18,0.261,0.319,0.406,0.726
fieldpr01,2010,MIL,161,578,94,151,25,0,32,83,1,138,152,0.261,0.524,0.471,0.995
crispco01,2013,OAK,131,513,93,134,22,3,22,66,21,65,64,0.261,0.386,0.444,0.830
suzukic01,2012,SEA,95,402,49,105,15,5,4,28,15,40,21,0.261,0.313,0.353,0.667
deshide02,2015,TEX,121,425,83,111,22,10,2,37,25,101,57,0.261,0.395,0.374,0.769
damonjo01,2011,TBA,150,582,79,152,29,7,16,73,19,92,59,0.261,0.363,0.418,0.780
tejadru01,2015,NYN,116,360,36,94,23,0,3,28,2,70,48,0.261,0.394,0.350,0.744
youngde03,2013,PHI,80,272,22,71,13,0,8,31,0,69,17,0.261,0.324,0.397,0.721
betemwi01,2012,BAL,102,341,41,89,19,0,12,40,0,103,32,0.261,0.355,0.422,0.777
parrage01,2010,ARI,133,364,31,95,19,6,3,30,1,76,35,0.261,0.357,0.371,0.728
victosh01,2012,PHI,101,387,46,101,17,5,9,40,24,49,38,0.261,0.359,0.401,0.760
ryalru01,2010,ARI,104,207,19,54,7,1,3,11,0,67,14,0.261,0.329,0.348,0.676
phillbr01,2013,CIN,151,606,80,158,24,2,18,103,5,98,53,0.261,0.348,0.396,0.744
larocad01,2010,ARI,151,560,75,146,37,2,25,100,0,172,55,0.261,0.359,0.468,0.827
vogtst01,2015,OAK,136,445,58,116,21,3,18,71,0,97,64,0.261,0.404,0.443,0.847
odorro01,2015,TEX,120,426,54,111,21,9,16,61,6,79,39,0.261,0.352,0.465,0.817
quentca01,2012,SDN,86,284,44,74,21,0,16,46,0,41,55,0.261,0.454,0.504,0.958
swishni01,2011,NYA,150,526,81,137,30,0,23,85,2,125,106,0.260,0.462,0.449,0.911
martile01,2013,TEX,147,457,66,119,21,6,8,49,36,104,36,0.260,0.339,0.385,0.724
dysonja01,2012,KCA,102,292,52,76,8,5,0,9,30,56,32,0.260,0.370,0.322,0.692
gomezca01,2012,MIL,137,415,72,108,19,4,19,51,37,98,29,0.260,0.330,0.463,0.793
monteje01,2012,SEA,135,515,46,134,20,0,15,62,0,99,35,0.260,0.328,0.386,0.715
seageky01,2013,SEA,160,615,79,160,32,2,22,69,9,122,76,0.260,0.384,0.426,0.810
willijo03,2012,MIN,145,519,85,135,30,1,35,110,3,141,94,0.260,0.441,0.524,0.965
bautijo02,2010,TOR,161,569,109,148,35,3,54,124,9,116,112,0.260,0.457,0.617,1.074
duncash01,2011,CLE,76,223,29,58,17,0,11,47,0,56,23,0.260,0.363,0.484,0.848
casilal01,2011,MIN,97,323,52,84,21,4,2,21,15,45,31,0.260,0.356,0.368,0.724
janispa01,2010,CIN,82,200,23,52,10,0,5,25,1,30,26,0.260,0.390,0.385,0.775
polanpl01,2013,MIA,118,377,33,98,13,0,1,23,2,31,33,0.260,0.347,0.302,0.650
perezsa02,2015,KCA,142,531,52,138,25,0,21,70,1,82,21,0.260,0.299,0.426,0.725
nunezed02,2013,NYA,90,304,38,79,17,4,3,28,10,51,24,0.260,0.339,0.372,0.711
dunnad01,2010,WAS,158,558,85,145,36,2,38,103,0,199,96,0.260,0.432,0.536,0.968
cruzne02,2012,TEX,159,585,86,152,45,0,24,90,8,140,55,0.260,0.354,0.460,0.814
davisra01,2013,TOR,108,331,49,86,16,2,6,24,45,67,26,0.260,0.338,0.375,0.713
lawribr01,2015,OAK,149,562,64,146,29,3,16,60,5,144,34,0.260,0.320,0.407,0.728
cuddymi01,2012,COL,101,358,53,93,30,2,16,58,8,78,33,0.260,0.352,0.489,0.841
turneju01,2011,NYN,117,435,49,113,30,0,4,51,7,59,51,0.260,0.377,0.356,0.733
freesda01,2014,LAA,134,462,53,120,25,1,10,55,1,124,44,0.260,0.355,0.383,0.738
santira01,2011,DET,101,258,29,67,11,3,5,30,0,38,21,0.260,0.341,0.384,0.725
fowlede01,2010,COL,132,439,73,114,20,14,6,36,13,104,59,0.260,0.394,0.410,0.804
blancgr01,2014,SFN,146,393,51,102,18,6,5,38,16,77,45,0.260,0.374,0.374,0.748
pradoma01,2011,ATL,129,551,66,143,26,2,13,57,4,52,36,0.260,0.325,0.385,0.710
perezsa02,2014,KCA,150,578,57,150,28,2,17,70,1,85,27,0.260,0.306,0.403,0.709
pauliro01,2010,FLO,91,316,31,82,18,0,4,37,1,51,29,0.259,0.351,0.354,0.706
crispco01,2012,OAK,120,455,68,118,25,7,11,46,39,64,45,0.259,0.358,0.418,0.776
seageky01,2012,SEA,155,594,62,154,35,1,20,86,13,110,52,0.259,0.347,0.423,0.769
diazma02,2011,PIT,100,216,14,56,12,1,0,19,4,44,14,0.259,0.324,0.324,0.648
freemfr01,2012,ATL,147,540,91,140,33,2,23,94,2,129,75,0.259,0.398,0.456,0.854
ozunama01,2015,MIA,123,459,47,119,27,0,10,44,2,110,34,0.259,0.333,0.383,0.717
gardnbr01,2015,NYA,151,571,94,148,26,3,16,66,20,135,75,0.259,0.391,0.399,0.790
gonzaal02,2010,TOR,85,328,47,85,25,1,17,50,1,65,18,0.259,0.314,0.497,0.811
figgich01,2010,SEA,161,602,62,156,21,2,1,35,42,114,77,0.259,0.387,0.306,0.693
larocad01,2014,WAS,140,494,73,128,19,0,26,92,3,108,93,0.259,0.447,0.455,0.903
frandke01,2014,WAS,105,220,17,57,8,0,1,17,0,26,13,0.259,0.318,0.309,0.627
odorro01,2014,TEX,114,386,39,100,14,7,9,48,4,71,23,0.259,0.319,0.402,0.720
stantmi03,2010,FLO,100,359,45,93,21,1,22,59,5,123,42,0.259,0.376,0.507,0.883
napolmi01,2013,BOS,139,498,79,129,38,2,23,92,1,187,82,0.259,0.424,0.482,0.906
cedenro02,2012,NYN,78,166,18,43,11,1,4,22,0,35,18,0.259,0.367,0.410,0.777
betanyu01,2010,KCA,151,556,60,144,29,2,16,78,2,64,25,0.259,0.304,0.405,0.709
victosh01,2010,PHI,147,587,84,152,26,10,18,69,34,79,65,0.259,0.370,0.429,0.799
wallabr01,2011,HOU,115,336,37,87,22,0,5,29,1,91,43,0.259,0.387,0.369,0.756
casteni01,2014,DET,148,533,50,138,31,4,11,66,2,140,42,0.259,0.338,0.394,0.732
bautijo02,2013,TOR,118,452,82,117,24,0,28,73,7,84,74,0.259,0.423,0.498,0.920
gardnbr01,2011,NYA,159,510,87,132,19,8,7,36,49,93,69,0.259,0.394,0.369,0.763
lahaibr01,2012,CHN,130,340,42,88,17,0,16,40,4,124,42,0.259,0.382,0.450,0.832
utleych01,2011,PHI,103,398,54,103,21,6,11,44,14,47,57,0.259,0.402,0.425,0.827
choosh01,2011,CLE,85,313,37,81,11,3,8,36,12,78,45,0.259,0.403,0.390,0.792
mccutan01,2011,PIT,158,572,87,148,34,5,23,89,23,126,101,0.259,0.435,0.456,0.892
petersh01,2015,MIL,93,201,22,52,7,3,2,16,0,55,21,0.259,0.363,0.353,0.716
grandcu01,2015,NYN,157,580,98,150,33,2,26,70,11,151,101,0.259,0.433,0.457,0.890
bayja01,2010,NYN,95,348,48,90,20,6,6,47,10,91,52,0.259,0.408,0.402,0.810
parrage01,2014,ARI,104,406,51,105,18,3,6,30,5,72,31,0.259,0.335,0.362,0.697
lombast02,2013,WAS,118,290,25,75,15,1,2,22,4,34,10,0.259,0.293,0.338,0.631
dejesda01,2015,TBA,82,232,24,60,8,2,5,26,3,39,24,0.259,0.362,0.375,0.737
morelmi01,2011,TEX,134,464,60,120,22,1,16,51,2,92,49,0.259,0.364,0.414,0.778
headlch01,2015,NYA,156,580,74,150,29,1,11,62,0,135,58,0.259,0.359,0.369,0.728
morneju01,2013,MIN,127,495,56,128,32,0,17,74,0,98,46,0.259,0.352,0.426,0.778
cuddymi01,2015,NYN,117,379,44,98,18,1,10,41,2,88,28,0.259,0.332,0.391,0.723
uptonbj01,2015,SDN,87,205,23,53,12,4,5,17,9,62,23,0.259,0.371,0.429,0.800
realmjt01,2015,MIA,126,441,49,114,21,7,10,47,8,70,23,0.259,0.311,0.406,0.717
lagarju01,2015,NYN,143,441,47,114,16,5,6,41,7,87,22,0.259,0.308,0.358,0.667
escobyu01,2014,TBA,137,476,33,123,18,0,7,39,1,60,50,0.258,0.363,0.340,0.704
andruel01,2015,TEX,160,596,69,154,34,2,7,62,25,78,49,0.258,0.341,0.357,0.698
kawasmu01,2014,TOR,82,240,31,62,7,1,0,17,1,49,25,0.258,0.363,0.296,0.658
pujolal01,2013,LAA,99,391,49,101,19,0,17,64,1,55,53,0.258,0.394,0.437,0.831
valdewi01,2010,PHI,111,333,37,86,16,3,4,35,7,43,30,0.258,0.348,0.360,0.709
dysonja01,2013,KCA,87,213,30,55,9,4,2,17,34,45,23,0.258,0.366,0.366,0.732
davisra01,2015,DET,112,341,55,88,16,11,8,30,18,76,25,0.258,0.331,0.440,0.771
lillibr01,2011,CHA,97,186,38,48,5,1,13,29,10,62,25,0.258,0.392,0.505,0.898
soriaal01,2010,CHN,147,496,67,128,40,3,24,79,5,123,51,0.258,0.361,0.496,0.857
mclouna01,2013,BAL,146,531,76,137,31,4,12,36,30,86,58,0.258,0.367,0.399,0.766
millebr02,2015,SEA,144,438,44,113,22,4,11,46,13,101,49,0.258,0.370,0.402,0.772
venabwi01,2015,SDN,98,283,34,73,10,3,6,30,11,73,26,0.258,0.350,0.378,0.728
willire03,2010,LAA,97,159,23,41,7,0,0,8,2,26,20,0.258,0.384,0.302,0.686
ellisma01,2012,LAN,110,415,62,107,21,1,7,31,5,70,47,0.258,0.371,0.364,0.735
berryqu01,2012,DET,94,291,44,75,10,6,2,29,21,80,32,0.258,0.368,0.354,0.722
plouftr01,2014,MIN,136,520,69,134,40,2,14,80,2,109,59,0.258,0.371,0.423,0.794
francje02,2015,PHI,119,326,34,84,16,1,13,45,0,77,14,0.258,0.301,0.433,0.733
youklke01,2011,BOS,120,431,68,111,32,2,17,80,3,100,85,0.258,0.455,0.459,0.914
teahema01,2010,CHA,77,233,31,60,13,2,4,25,3,61,25,0.258,0.365,0.382,0.747
polanpl01,2012,PHI,90,303,28,78,15,0,2,19,0,25,21,0.257,0.327,0.327,0.653
davisra01,2012,TOR,142,447,64,115,24,3,8,43,46,102,38,0.257,0.342,0.378,0.720
semiema01,2015,OAK,155,556,65,143,23,7,15,45,11,132,44,0.257,0.336,0.405,0.741
kipnija01,2012,CLE,152,591,86,152,22,4,14,76,31,109,74,0.257,0.382,0.379,0.761
segurje01,2015,MIL,142,560,57,144,16,5,6,50,25,93,21,0.257,0.295,0.336,0.630
freesda01,2015,LAA,121,424,53,109,27,0,14,56,1,107,43,0.257,0.358,0.420,0.778
youngch04,2010,ARI,156,584,94,150,33,0,27,91,28,145,76,0.257,0.387,0.452,0.839
barnebr02,2014,COL,132,292,37,75,17,4,8,27,5,100,15,0.257,0.308,0.425,0.733
castrja01,2012,HOU,87,257,29,66,15,2,6,29,0,61,34,0.257,0.389,0.401,0.790
garciav01,2015,CHA,148,553,66,142,17,2,13,59,7,141,47,0.257,0.342,0.365,0.707
bournmi01,2014,CLE,106,444,57,114,17,10,3,28,10,114,39,0.257,0.345,0.360,0.705
ellsbja01,2015,NYA,111,452,66,116,15,2,7,33,21,86,43,0.257,0.352,0.345,0.697
ishiktr01,2012,MIL,94,152,19,39,12,1,4,30,0,42,20,0.257,0.388,0.428,0.816
escobal02,2015,KCA,148,612,76,157,20,5,3,47,17,75,35,0.257,0.314,0.320,0.634
kinslia01,2012,TEX,157,655,105,168,42,5,19,72,21,90,70,0.256,0.363,0.423,0.786
alvarpe01,2010,PIT,95,347,42,89,21,1,16,64,0,119,38,0.256,0.366,0.461,0.827
stewaia01,2010,COL,121,386,54,99,14,2,18,61,5,110,58,0.256,0.407,0.443,0.850
boescbr01,2010,DET,133,464,49,119,26,3,14,67,7,99,50,0.256,0.364,0.416,0.780
jeterde01,2014,NYA,145,581,47,149,19,1,4,50,10,87,41,0.256,0.327,0.313,0.640
gwynnto02,2011,LAN,136,312,37,80,12,6,2,22,22,61,25,0.256,0.337,0.353,0.689
cedenro02,2010,PIT,139,468,42,120,29,3,8,38,12,106,29,0.256,0.318,0.382,0.701
bruceja01,2011,CIN,157,585,84,150,27,2,32,97,8,158,90,0.256,0.410,0.474,0.884
crawfbr01,2015,SFN,143,507,65,130,33,4,21,84,6,119,59,0.256,0.373,0.462,0.834
lucased01,2013,MIA,94,351,43,90,14,1,4,28,1,78,29,0.256,0.339,0.336,0.675
polangr01,2015,PIT,153,593,83,152,35,6,9,52,27,121,62,0.256,0.361,0.381,0.742
heltoto01,2010,COL,118,398,48,102,18,1,8,37,0,90,72,0.256,0.437,0.367,0.804
teixema01,2010,NYA,158,601,113,154,36,0,33,108,0,122,112,0.256,0.443,0.481,0.923
hinsker01,2010,ATL,131,281,38,72,21,1,11,51,0,75,41,0.256,0.402,0.456,0.858
croncj01,2014,LAA,79,242,28,62,12,1,11,37,0,61,11,0.256,0.302,0.450,0.752
izturma01,2012,LAA,100,289,35,74,11,0,2,20,17,38,27,0.256,0.349,0.315,0.664
parmech01,2014,MIN,87,250,27,64,11,0,7,28,0,64,19,0.256,0.332,0.384,0.716
dietrde01,2015,MIA,90,250,38,64,14,3,10,24,0,65,38,0.256,0.408,0.456,0.864
escobyu01,2013,TBA,153,508,61,130,27,1,9,56,4,73,62,0.256,0.378,0.366,0.744
gardnbr01,2014,NYA,148,555,87,142,25,8,17,58,21,134,62,0.256,0.368,0.422,0.789
utleych01,2012,PHI,83,301,48,77,15,2,11,45,11,43,62,0.256,0.462,0.429,0.890
brignre01,2010,TBA,113,301,39,77,13,1,8,45,3,77,26,0.256,0.342,0.385,0.728
raburry01,2011,DET,121,387,53,99,22,2,14,49,1,114,26,0.256,0.323,0.432,0.755
kendaja01,2010,KCA,118,434,39,111,18,0,0,37,12,45,45,0.256,0.359,0.297,0.657
dirksan01,2013,DET,131,438,60,112,16,2,9,37,7,84,46,0.256,0.361,0.363,0.724
hicksaa01,2015,MIN,97,352,48,90,11,3,11,33,13,66,38,0.256,0.364,0.398,0.761
cespeyo01,2014,OAK,101,399,62,102,26,3,17,67,3,80,32,0.256,0.336,0.464,0.799
mccanbr01,2013,ATL,102,356,43,91,13,0,20,57,0,66,47,0.256,0.388,0.461,0.848
mossbr01,2013,OAK,145,446,73,114,23,3,30,87,4,140,59,0.256,0.388,0.522,0.910
calhoko01,2015,LAA,159,630,78,161,23,2,26,83,4,164,51,0.256,0.337,0.422,0.759
nadyxa01,2010,CHN,119,317,33,81,13,0,6,33,0,85,25,0.256,0.334,0.353,0.688
castiwe01,2015,ARI,80,274,34,70,13,1,17,50,0,75,26,0.255,0.350,0.496,0.847
cabreme01,2010,ATL,147,458,50,117,27,3,4,42,7,64,54,0.255,0.373,0.354,0.727
lindad01,2012,TOR,93,321,28,82,14,2,11,45,0,61,30,0.255,0.349,0.414,0.763
vicieda01,2012,CHA,147,505,64,129,18,1,25,78,0,120,34,0.255,0.323,0.444,0.766
rominan01,2015,DET,109,184,25,47,5,0,2,15,10,46,15,0.255,0.337,0.315,0.652
puigya01,2015,LAN,79,282,30,72,12,3,11,38,3,66,29,0.255,0.358,0.436,0.794
ordonma01,2011,DET,92,329,33,84,10,0,5,32,2,41,24,0.255,0.328,0.331,0.660
getzch01,2011,KCA,118,380,50,97,6,3,0,26,21,45,33,0.255,0.342,0.287,0.629
frazito01,2015,CIN,157,619,82,158,43,1,35,89,13,137,54,0.255,0.342,0.498,0.840
drewjd01,2010,BOS,139,478,69,122,24,2,22,68,3,105,67,0.255,0.395,0.452,0.847
robinde02,2013,CIN,102,192,21,49,7,3,0,8,4,44,19,0.255,0.354,0.323,0.677
puntoni01,2013,LAN,116,294,34,75,15,0,2,21,3,67,33,0.255,0.367,0.327,0.694
teixema01,2015,NYA,111,392,57,100,22,0,31,79,2,85,71,0.255,0.436,0.548,0.985
guilljo01,2010,KCA,106,396,46,101,17,2,16,62,1,84,37,0.255,0.348,0.429,0.778
snidetr01,2010,TOR,82,298,36,76,20,0,14,32,6,79,23,0.255,0.332,0.463,0.795
casteni01,2015,DET,154,549,42,140,33,6,15,73,0,152,41,0.255,0.330,0.419,0.749
crawfca02,2011,BOS,130,506,65,129,29,7,11,56,18,104,27,0.255,0.308,0.405,0.713
mercejo03,2014,PIT,149,506,56,129,27,2,12,55,4,89,51,0.255,0.356,0.387,0.743
donaljo02,2014,OAK,158,608,93,155,31,2,29,98,8,130,88,0.255,0.400,0.456,0.855
stubbdr01,2010,CIN,150,514,91,131,19,6,22,77,30,168,62,0.255,0.375,0.444,0.819
kinslia01,2011,TEX,155,620,121,158,34,4,32,77,30,71,99,0.255,0.415,0.477,0.892
hawpebr01,2010,COL,88,259,24,66,21,2,7,37,2,68,41,0.255,0.413,0.432,0.846
abreubo01,2010,LAA,154,573,88,146,41,1,20,78,24,132,92,0.255,0.415,0.435,0.850
desmoia01,2014,WAS,154,593,73,151,26,3,24,91,24,183,52,0.255,0.342,0.430,0.772
riosal01,2015,KCA,105,385,40,98,22,2,4,32,9,67,20,0.255,0.306,0.353,0.660
wrighda03,2011,NYN,102,389,60,99,23,1,14,61,13,97,59,0.254,0.406,0.427,0.833
loneyja01,2012,LAN,114,334,32,85,18,0,4,33,0,39,30,0.254,0.344,0.344,0.689
heisech01,2011,CIN,120,279,44,71,9,1,18,50,6,78,27,0.254,0.351,0.487,0.839
lawribr01,2013,TOR,107,401,41,102,18,3,11,46,9,68,38,0.254,0.349,0.397,0.746
gentrcr01,2014,OAK,94,232,38,59,6,1,0,12,20,44,24,0.254,0.358,0.289,0.647
paulxa01,2011,PIT,121,232,30,59,6,5,2,20,16,57,14,0.254,0.315,0.349,0.664
bartlja01,2010,TBA,135,468,71,119,27,3,4,47,11,83,51,0.254,0.363,0.350,0.714
colvity01,2010,CHN,135,358,60,91,18,5,20,56,6,100,35,0.254,0.352,0.500,0.852
